0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555802e-01,2.500000000000000000e-01,0.000000000000000000e+00,3.499999999999999778e-01,2.810357958872810591e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.875000000000000000e-01,3.893219017926711767e-01,3.682008368200835879e-01,8.199260286638927475e-01,8.778827977315682984e-01,0.000000000000000000e+00
9.090909090909090606e-01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555802e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.166666666666666852e-01,8.149276466108149042e-02,1.304347826086956486e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.875000000000000000e-01,3.893219017926711767e-01,3.682008368200835879e-01,7.933425797503469434e-01,8.778827977315682984e-01,0.000000000000000000e+00
9.090909090909091161e-02,6.666666666666666297e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,9.367859862909368174e-02,8.695652173913043237e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.986130374479889049e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.333333333333333148e-01,7.500000000000000000e-01,0.000000000000000000e+00,3.833333333333333592e-01,2.924600152322924806e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.823070927513615436e-01,3.765690376569038045e-01,9.979195561719834684e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.545454545454545303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.833333333333333259e-01,9.672505712109672471e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,2.696804364769985196e-01,1.924686192468617052e-01,1.546463245492372129e-01,5.122873345935727851e-01,1.000000000000000000e+00
3.636363636363636465e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555802e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,8.453922315308454172e-02,2.173913043478260809e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.875000000000000000e-01,3.893219017926711767e-01,3.682008368200835879e-01,7.933425797503469434e-01,8.778827977315682984e-01,0.000000000000000000e+00
2.727272727272727071e-01,3.333333333333333148e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.111111111111111049e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.499999999999999944e-01,4.950495049504950729e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.691348402182317745e-01,3.389121338912131631e-01,9.967637540453075928e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,4.500000000000000111e-01,4.577303884234577569e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.741100323624597435e-01,8.597353497164447189e-01,1.000000000000000000e+00
3.636363636363636465e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,1.218583396801218577e-01,1.739130434782608647e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.743411927877947409e-01,8.597353497164447189e-01,0.000000000000000000e+00
9.090909090909091161e-02,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.555555555555555802e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333315e-01,2.094440213252094507e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,6.875000000000000000e-01,3.893219017926711767e-01,3.682008368200835879e-01,7.933425797503469434e-01,8.778827977315682984e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.333333333333333259e-01,1.264280274181264208e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.745723532131300715e-01,8.597353497164447189e-01,0.000000000000000000e+00
4.545454545454545303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,4.444444444444444198e-01,2.500000000000000000e-01,0.000000000000000000e+00,2.333333333333333370e-01,4.645849200304645599e-02,1.739130434782608647e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.988441978733241244e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,8.333333333333333703e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.166666666666666963e-01,1.271896420411271766e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,2.696804364769985196e-01,1.924686192468617052e-01,1.472491909385113262e-01,5.122873345935727851e-01,0.000000000000000000e+00
4.545454545454545303e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.591774562071591737e-01,8.695652173913043237e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.990753582986593440e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.181818181818182323e-01,0.000000000000000000e+00,8.333333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.666666666666666297e-01,7.500000000000000000e-01,5.000000000000000000e-01,8.333333333333333703e-01,8.682406702208682325e-02,0.000000000000000000e+00,3.012048192771084494e-03,2.500000000000000000e-01,0.000000000000000000e+00,8.963367108339420630e-02,1.000000000000000000e+00,1.941747572815533465e-02,2.037807183364825636e-01,0.000000000000000000e+00
1.818181818181818232e-01,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.568926123381569060e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,2.696804364769985196e-01,1.924686192468617052e-01,1.514100785945446670e-01,5.122873345935727851e-01,0.000000000000000000e+00
9.090909090909091161e-02,6.666666666666666297e-01,1.666666666666666574e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.166666666666666741e-01,6.473724295506473603e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.743411927877947409e-01,8.597353497164447189e-01,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.555555555555555802e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.833333333333333204e-01,1.386138613861386260e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,6.875000000000000000e-01,3.893219017926711767e-01,3.682008368200835879e-01,8.035136384650948260e-01,8.778827977315682984e-01,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,8.333333333333333703e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.333333333333333148e-01,5.000000000000000000e-01,0.000000000000000000e+00,2.833333333333333259e-01,6.778370144706778733e-02,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.823070927513615436e-01,3.765690376569038045e-01,9.974572353213129183e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818232e-01,3.333333333333333148e-01,3.333333333333333148e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.523229246001523264e-03,8.695652173913043237e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.823070927513615436e-01,3.765690376569038045e-01,9.974572353213129183e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.728865194211728906e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.963367108339420630e-02,1.000000000000000000e+00,2.196024040684237122e-02,2.037807183364825636e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,1.666666666666666574e-01,1.759329779131759419e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.738788719371244129e-01,8.597353497164447189e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.333333333333333148e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111049e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,2.269611576542269749e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.691348402182317745e-01,3.389121338912131631e-01,9.981507165973185769e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,2.500000000000000000e-01,0.000000000000000000e+00,4.333333333333333481e-01,8.728103579588728511e-01,8.695652173913043237e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.988441978733241244e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.666666666666666574e-01,1.454683929931454567e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.743411927877947409e-01,8.597353497164447189e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,3.499999999999999778e-01,1.637471439451637367e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.738788719371244129e-01,8.597353497164447189e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.333333333333333148e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.166666666666666519e-01,1.645087585681645204e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.743411927877947409e-01,8.597353497164447189e-01,0.000000000000000000e+00
9.090909090909091161e-02,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555802e-01,2.500000000000000000e-01,0.000000000000000000e+00,3.166666666666666519e-01,1.028179741051028218e-01,8.695652173913043237e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745908028059208195e-01,8.661087866108785338e-01,1.618122977346279912e-02,2.037807183364825636e-01,0.000000000000000000e+00
7.272727272727272929e-01,0.000000000000000000e+00,8.333333333333333703e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,2.500000000000000000e-01,0.000000000000000000e+00,4.500000000000000111e-01,1.843107387661843122e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.988441978733241244e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.090909090909090606e-01,0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.500000000000000000e-01,0.000000000000000000e+00,3.333333333333333148e-01,1.957349581111957337e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,3.406079501169113066e-01,1.548117154811713692e-01,1.900138696255201098e-01,5.122873345935727851e-01,0.000000000000000000e+00
3.636363636363636465e-01,3.333333333333333148e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333315e-01,3.229246001523229381e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-01,6.987529228370967793e-01,6.025104602510460428e-01,9.745723532131300715e-01,8.597353497164447189e-01,0.000000000000000000e+00
4.545454545454545303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,4.444444444444444198e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.333333333333333259e-01,5.712109672505712166e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.983818770226537964e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555802e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.333333333333333481e-01,1.203351104341203320e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.875000000000000000e-01,3.893219017926711767e-01,3.682008368200835879e-01,7.933425797503469434e-01,8.778827977315682984e-01,0.000000000000000000e+00
9.090909090909091161e-02,3.333333333333333148e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,5.000000000000000000e-01,0.000000000000000000e+00,2.000000000000000111e-01,2.162985529322163092e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.993065187239944525e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.636363636363636465e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.833333333333333204e-01,2.543792840822543533e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,3.406079501169113066e-01,1.548117154811713692e-01,1.759130836800739950e-01,5.122873345935727851e-01,0.000000000000000000e+00
4.545454545454545303e-01,6.666666666666666297e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.500000000000000000e-01,0.000000000000000000e+00,5.999999999999999778e-01,2.406702208682406641e-01,4.347826086956521618e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,3.406079501169113066e-01,1.548117154811713692e-01,1.759130836800739950e-01,5.122873345935727851e-01,0.000000000000000000e+00
3.636363636363636465e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.833333333333333204e-01,1.279512566641279603e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.823070927513615436e-01,3.765690376569038045e-01,9.974572353213129183e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.666666666666666297e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,7.500000000000000000e-01,0.000000000000000000e+00,4.333333333333333481e-01,1.507996953541508034e-01,2.173913043478260809e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.844115354637543724e-01,6.150627615062760345e-01,9.990753582986593440e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.333333333333333148e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555802e-01,7.500000000000000000e-01,0.000000000000000000e+00,2.333333333333333370e-01,7.616146230007615758e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.875000000000000000e-01,3.893219017926711767e-01,3.682008368200835879e-01,8.111419325011559600e-01,8.778827977315682984e-01,0.000000000000000000e+00
7.272727272727272929e-01,6.666666666666666297e-01,8.333333333333333703e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.333333333333333148e-01,7.500000000000000000e-01,0.000000000000000000e+00,5.833333333333333703e-01,5.407463823305407730e-02,1.739130434782608647e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.823070927513615436e-01,3.765690376569038045e-01,9.979195561719834684e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.181818181818182323e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.666666666666666519e-01,9.900990099009901457e-02,8.695652173913043237e-02,0.000000000000000000e+00,2.500000000000000000e-01,1.041666666666666713e-01,2.969602494154269245e-01,4.184100418410042210e-01,1.442441054091539721e-01,4.257088846880886512e-01,0.000000000000000000e+00
2.727272727272727071e-01,6.666666666666666297e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111049e-01,7.500000000000000000e-01,0.000000000000000000e+00,5.166666666666667185e-01,7.996953541507996477e-02,3.043478260869565410e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.691348402182317745e-01,3.389121338912131631e-01,9.979195561719834684e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818232e-01,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.713632901751713511e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01,3.333333333333333148e-01,2.696804364769985196e-01,1.924686192468617052e-01,1.514100785945446670e-01,5.122873345935727851e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.166666666666666852e-01,1.203351104341203320e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.041666666666666713e-01,0.000000000000000000e+00,8.117154811715481255e-01,5.293573740175681885e-02,4.257088846880886512e-01,0.000000000000000000e+00
6.363636363636363535e-01,3.333333333333333148e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444444444444444198e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.166666666666666685e-01,3.404417364813404623e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01,3.541666666666666852e-01,7.116134060794978566e-01,5.230125523012552069e-01,5.917706888580675367e-02,1.058601134215500922e-01,0.000000000000000000e+00
