,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
13,-0.2941358229049416,-0.1681637938010844,0.39798147955467694,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,-0.16746243694532115,0.23719349356639963,-0.08958485069191552,0.0983768598480907,-0.012568777203744462,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.30309395264134786,0.2329614571412376
14,-0.1123176410867598,0.16516953953224892,-0.17344709187389448,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,-0.5128065064336004,-0.08958485069191552,-0.15876599729476645,0.08130989422090555,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5234366596035501,-0.25475120826518965
15,-0.2032267319958507,0.16516953953224892,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.16587089638801217,-0.2628065064336004,-0.08958485069191552,-0.187337425866195,0.12111225491264313,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3042277394894204,0.2329614571412376
16,-0.1123176410867598,0.49850287286558226,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.16587089638801217,-0.2628065064336004,-0.08958485069191552,0.05551971699094785,-0.018058757988811715,0.10184510803593105,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3028671952717333,0.2329614571412376
17,-0.1123176410867598,0.49850287286558226,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,0.16587089638801217,-0.012806506433600373,-0.08958485069191552,0.08409114556237642,-0.05429263117025558,0.04302157862416635,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3040009821198058,0.2329614571412376
18,-0.021408550177668892,-0.1681637938010844,-0.030589949016751636,0.40228210730759895,-0.24872541879096868,0.8258072347657198,-0.35615440640932267,0.2769820074991233,-0.012806506433600373,-0.08958485069191552,0.06980543127666212,-0.060057110994576196,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.30468125422864933,0.2329614571412376
19,-0.2941358229049416,-0.1681637938010844,0.39798147955467694,-0.09771789269240107,0.25127458120903134,0.8258072347657198,-0.35615440640932267,0.16587089638801217,0.4871934935663996,-0.08958485069191552,0.14123400270523356,0.16256160983990087,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3037742247501914,0.2329614571412376
20,-0.2032267319958507,-0.1681637938010844,0.2551243366975341,0.40228210730759895,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,0.16587089638801217,0.4871934935663996,-0.08958485069191552,0.212662574133805,0.018998612310392238,0.10184510803593105,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3040009821198058,0.2329614571412376
21,0.16040963164051292,0.49850287286558226,-0.17344709187389448,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.3880931186102344,-0.012806506433600373,0.9104151493080845,-0.015908854437623583,-0.009549287771957474,-0.04521371549348071,-0.9493715614133191,0.3016104232418872,-0.3927025167921012,-0.08211391159880035,0.2384561390677568,-0.6762711267237315,-0.5965281458833391
22,0.16040963164051292,0.16516953953224892,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,0.8258072347657198,-0.35615440640932267,0.2769820074991233,-0.2628065064336004,-0.08958485069191552,-0.15876599729476645,0.10134832408640103,0.013609813918283994,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.30513476896787833,0.2329614571412376
23,0.25131872254960386,-0.1681637938010844,-0.17344709187389448,-0.09771789269240107,0.25127458120903134,0.8258072347657198,-0.35615440640932267,0.2769820074991233,-0.2628065064336004,-0.08958485069191552,-0.001623140151909297,-0.03782268881505382,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.30468125422864933,0.2329614571412376
24,0.16040963164051292,-0.1681637938010844,0.11226719384039122,0.40228210730759895,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,-0.27857354805643225,-0.5128065064336004,-0.08958485069191552,0.05551971699094785,0.03601755274410072,0.1312568727418134,0.03861642657466883,-0.03172291009144614,0.2114641498745655,0.16145584677999908,0.17151053237319608,0.2817787598975836,0.09269680685768233
25,0.16040963164051292,-0.1681637938010844,0.11226719384039122,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,0.2769820074991233,-0.012806506433600373,-0.08958485069191552,-0.030194568723337867,0.06099696531615672,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.30468125422864933,0.2329614571412376
26,0.16040963164051292,0.49850287286558226,0.11226719384039122,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,0.6438455935906773,-0.27857354805643225,-0.2628065064336004,-0.08958485069191552,-0.05876599729476644,0.051938497020795754,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.2114641498745655,0.16145584677999908,0.17151053237319608,0.2799647009406675,0.09269680685768233
27,-0.2941358229049416,-0.1681637938010844,0.2551243366975341,0.40228210730759895,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,-0.012806506433600373,0.4104151493080845,-0.17305171158048072,-0.05182213981697532,-0.015801950787598357,0.03861642657466883,0.13494375657522054,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5266112627781532,-0.25475120826518965
28,-0.1123176410867598,0.16516953953224892,0.5408386224118198,0.40228210730759895,0.25127458120903134,-0.17419276523428018,0.6438455935906773,-0.27857354805643225,0.23719349356639963,-0.08958485069191552,0.0983768598480907,-0.03562669650102692,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.2114641498745655,0.16145584677999908,0.17151053237319608,0.28087173041912566,0.09269680685768233
29,-0.1123176410867598,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.2769820074991233,0.4871934935663996,-0.08958485069191552,-0.08733742586619501,-0.04056767920758745,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.3042277394894204,0.2329614571412376
30,0.16040963164051292,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,0.8258072347657198,-0.35615440640932267,0.3880931186102344,0.4871934935663996,0.4104151493080845,-0.030194568723337867,-0.039469683050574,-0.04521371549348071,0.03861642657466883,0.13494375657522054,-0.3927025167921012,-0.28710222025040205,-0.3975271245305697,-0.4386294033677225,-0.25475120826518965
31,-0.2032267319958507,-0.1681637938010844,-0.17344709187389448,0.40228210730759895,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,-0.16746243694532115,-0.012806506433600373,-0.08958485069191552,-0.10162314015190929,0.037390047940367536,0.013609813918283994,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.2820055172671982,0.2329614571412376
32,0.16040963164051292,0.16516953953224892,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.16746243694532115,-0.5128065064336004,-0.08958485069191552,0.15551971699094785,-0.02903871955894622,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,-0.621869183458768,-0.24033682664167078,-0.01258988603684572,-0.5336407412362032,-0.34132965817067373
33,-0.2941358229049416,0.16516953953224892,0.39798147955467694,0.40228210730759895,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,-0.16746243694532115,0.4871934935663996,-0.08958485069191552,-0.14448028300905216,-0.000216320437343145,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.2817787598975836,0.2329614571412376
34,0.16040963164051292,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.2769820074991233,0.23719349356639963,-0.08958485069191552,0.11266257413380498,-0.05895911483756274,0.1312568727418134,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.3040009821198058,0.2329614571412376
35,-0.2941358229049416,0.16516953953224892,-0.31630423473103736,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,-0.16746243694532115,-0.2628065064336004,-0.08958485069191552,-0.17305171158048072,0.0736239211218114,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.2817787598975836,0.2329614571412376
36,-0.2941358229049416,-0.1681637938010844,0.2551243366975341,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,-0.27857354805643225,-0.2628065064336004,-0.08958485069191552,-0.05876599729476644,-0.054841629248762305,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.2114641498745655,0.16145584677999908,0.17151053237319608,0.2806449730495111,0.09269680685768233
37,0.25131872254960386,0.49850287286558226,-0.17344709187389448,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.05635132583421005,-0.2628065064336004,-0.08958485069191552,0.08409114556237642,0.06648694610122396,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.03853585012543455,-0.14797517426442652,-0.06279909105776635,0.11307127690438638,0.1108442548728059
38,0.16040963164051292,0.16516953953224892,0.5408386224118198,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,-0.2628065064336004,0.4104151493080845,-0.13019456872333787,-0.04743015518892151,-0.04521371549348071,0.03861642657466883,0.13494375657522054,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5186747548416454,-0.25475120826518965
39,0.34222781345869474,0.16516953953224892,0.5408386224118198,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.4992042297213455,-0.012806506433600373,0.4104151493080845,-0.287337425866195,-0.032881706108493294,0.013609813918283994,0.03861642657466883,0.4682770899085538,-0.24686918345876788,0.39801079611748885,-0.3766066224385195,-0.5996271357940264,-0.7670385428587624
40,-0.2032267319958507,-0.1681637938010844,-0.17344709187389448,0.40228210730759895,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,0.4871934935663996,-0.08958485069191552,-0.07305171158048072,-0.06197860426934973,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5164071811455002,-0.25475120826518965
41,-0.2941358229049416,-0.1681637938010844,-0.31630423473103736,0.40228210730759895,0.7512745812090313,0.3258072347657198,0.6438455935906773,-0.16746243694532115,-0.5128065064336004,-0.08958485069191552,-0.030194568723337867,0.04754651239274195,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.30513476896787833,0.2329614571412376
42,0.4331369043677856,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.2769820074991233,0.23719349356639963,0.4104151493080845,0.512662574133805,-0.03590119554028028,-0.04521371549348071,0.03861642657466883,0.13494375657522054,-0.37186918345876785,0.17431633002240018,0.09201262442340533,-0.6173142106239583,-0.6611784294372123
43,-0.021408550177668892,0.49850287286558226,0.11226719384039122,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,0.16587089638801217,0.4871934935663996,-0.08958485069191552,0.06980543127666212,-0.012568777203744462,0.013609813918283994,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3037742247501914,0.2329614571412376
44,0.5240459952768766,-0.1681637938010844,0.39798147955467694,-0.09771789269240107,-0.24872541879096868,0.8258072347657198,-0.35615440640932267,-0.27857354805643225,-0.5128065064336004,-0.08958485069191552,-0.11590885443762358,0.022841598859939315,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5234366596035501,-0.25475120826518965
45,0.25131872254960386,0.16516953953224892,-0.030589949016751636,0.40228210730759895,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,0.23719349356639963,-0.08958485069191552,-0.015908854437623583,0.04260552968618142,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.520262056428947,-0.25475120826518965
46,-0.1123176410867598,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,0.6438455935906773,-0.05635132583421005,0.23719349356639963,-0.08958485069191552,-0.11590885443762358,-0.03425420130476011,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.03853585012543455,-0.14797517426442652,-0.06279909105776635,0.22010075536243615,0.1108442548728059
47,-0.1123176410867598,0.16516953953224892,-0.31630423473103736,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,-0.012806506433600373,-0.08958485069191552,-0.15876599729476645,-0.04880265038518833,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5266112627781532,-0.25475120826518965
48,-0.2032267319958507,-0.1681637938010844,0.11226719384039122,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.2769820074991233,-0.012806506433600373,-0.08958485069191552,0.05551971699094785,0.023116097899192677,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.3058150410767219,0.2329614571412376
49,-0.2032267319958507,-0.1681637938010844,-0.17344709187389448,-0.09771789269240107,0.25127458120903134,0.8258072347657198,-0.35615440640932267,0.16587089638801217,-0.5128065064336004,-0.08958485069191552,-0.11590885443762358,-0.027391725323426045,0.013609813918283994,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3028671952717333,0.2329614571412376
50,0.4331369043677856,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,-0.16746243694532115,-0.2628065064336004,0.4104151493080845,0.22694828841951928,-0.0013143165943565955,-0.04521371549348071,0.03861642657466883,0.3016104232418872,-0.621869183458768,-0.24033682664167078,-0.01258988603684572,-0.5354548001931193,-0.34132965817067373
51,-0.2941358229049416,-0.1681637938010844,-0.31630423473103736,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,0.23719349356639963,-0.08958485069191552,-0.10162314015190929,0.0017051728374303933,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.520262056428947,-0.25475120826518965
52,0.25131872254960386,-0.1681637938010844,-0.17344709187389448,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,0.2769820074991233,-0.5128065064336004,-0.08958485069191552,-0.015908854437623583,-0.011470781046731012,0.013609813918283994,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.3049080115982639,0.2329614571412376
53,0.16040963164051292,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,0.8258072347657198,-0.35615440640932267,0.05475978527690106,0.4871934935663996,0.9104151493080845,-0.23019456872333788,-0.0460576599926547,-0.015801950787598357,-0.9583805704223282,0.13494375657522054,-0.7260358501254346,-0.4679284088708222,0.4476611599882588,-0.6465659113042304,-0.5632578245222799
54,-0.1123176410867598,0.16516953953224892,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,0.23719349356639963,-0.08958485069191552,-0.10162314015190929,-0.03123471187297312,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.520262056428947,-0.25475120826518965
55,-0.021408550177668892,0.49850287286558226,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,0.6438455935906773,-0.16746243694532115,0.23719349356639963,-0.08958485069191552,0.25551971699094783,-0.05950811291606947,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.2822322746368128,0.2329614571412376
56,-0.1123176410867598,0.16516953953224892,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,-0.16746243694532115,-0.5128065064336004,-0.08958485069191552,-0.15876599729476645,-0.06774308409367034,0.7194921668594605,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.3033207100109622,0.2329614571412376
57,-0.1123176410867598,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,0.2769820074991233,0.23719349356639963,-0.08958485069191552,-0.13019456872333787,-0.039469683050574,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,0.27396414987456547,-0.052885540593343314,0.18406283362842607,0.30445449685903475,0.2329614571412376
58,-0.1123176410867598,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,0.6438455935906773,-0.27857354805643225,-0.2628065064336004,-0.08958485069191552,-0.187337425866195,-0.018058757988811715,0.0724333433300487,0.03861642657466883,-0.03172291009144614,0.2114641498745655,0.16145584677999908,0.17151053237319608,0.2801914583102821,0.09269680685768233
59,-0.1123176410867598,0.49850287286558226,0.11226719384039122,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,0.05475978527690106,-0.2628065064336004,0.4104151493080845,0.2840911455623764,0.06154596339466344,-0.04521371549348071,0.03861642657466883,0.13494375657522054,-0.24686918345876788,0.24134672752824465,0.12548542777068555,-0.6202620564289469,-0.7670385428587624
60,-0.021408550177668892,-0.1681637938010844,0.11226719384039122,-0.09771789269240107,-0.24872541879096868,0.8258072347657198,-0.35615440640932267,0.4992042297213455,-0.012806506433600373,0.4104151493080845,0.212662574133805,-0.006529798340170485,-0.04521371549348071,0.03861642657466883,0.3016104232418872,-0.7260358501254346,-0.4476634049737035,0.5690000721221501,-0.6535953897622803,-0.5632578245222799
61,-0.2941358229049416,-0.1681637938010844,-0.31630423473103736,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,-0.2628065064336004,-0.08958485069191552,-0.04448028300905216,-0.014490270478518,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5186747548416454,-0.25475120826518965
62,-0.1123176410867598,-0.1681637938010844,0.5408386224118198,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,0.6438455935906773,0.6103153408324566,-0.2628065064336004,0.9104151493080845,0.16980543127666214,0.040135038332901156,-0.04521371549348071,-0.9553775674193251,0.13494375657522054,-0.3927025167921012,0.06597650149550793,0.24682433990457672,-0.6728697661795139,-0.5965281458833391
63,-0.2032267319958507,-0.1681637938010844,-0.17344709187389448,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,0.6103153408324566,-0.012806506433600373,-0.08958485069191552,0.08409114556237642,-0.021078247420598703,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.19668912594018642,-0.27618821239667857,-0.5025749815990149,-0.25475120826518965
64,-0.2941358229049416,0.49850287286558226,0.2551243366975341,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,-0.2628065064336004,-0.08958485069191552,0.026948288419519274,-0.06609608985815017,-0.015801950787598357,0.03861642657466883,-0.03172291009144614,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5306928954312146,-0.25475120826518965
65,-0.1123176410867598,0.16516953953224892,-0.030589949016751636,-0.09771789269240107,-0.24872541879096868,-0.17419276523428018,-0.35615440640932267,0.16587089638801217,-0.012806506433600373,-0.08958485069191552,-0.07305171158048072,0.052212996060049116,0.013609813918283994,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.1318377641611341,-0.09208779398663676,0.3035474673805768,0.2329614571412376
66,0.16040963164051292,0.49850287286558226,0.5408386224118198,-0.09771789269240107,-0.24872541879096868,0.8258072347657198,-0.35615440640932267,0.4992042297213455,0.23719349356639963,-0.08958485069191552,0.12694828841951927,-0.048253652306681605,-0.04521371549348071,0.03861642657466883,-0.03172291009144614,-0.7260358501254346,-0.4476634049737035,0.5690000721221501,-0.6501940292180626,-0.5632578245222799
67,-0.2032267319958507,0.49850287286558226,-0.17344709187389448,-0.09771789269240107,0.25127458120903134,0.8258072347657198,0.6438455935906773,-0.16746243694532115,-0.012806506433600373,-0.08958485069191552,-0.15876599729476645,0.02860607868425993,0.013609813918283994,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.2820055172671982,0.2329614571412376
68,-0.2941358229049416,-0.1681637938010844,-0.31630423473103736,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.05635132583421005,-0.012806506433600373,0.9104151493080845,-0.11590885443762358,0.22899037733921462,-0.015801950787598357,-0.9563785684203262,0.13494375657522054,-0.03853585012543455,-0.14797517426442652,-0.06279909105776635,0.1291710501470167,0.1108442548728059
69,0.06950054073142202,-0.1681637938010844,-0.030589949016751636,-0.09771789269240107,0.25127458120903134,-0.17419276523428018,-0.35615440640932267,-0.27857354805643225,-0.5128065064336004,0.4104151493080845,-0.04448028300905216,0.03793904601887426,-0.04521371549348071,0.03861642657466883,0.13494375657522054,-0.3927025167921012,-0.2676166395800992,-0.23853130863098823,-0.5234366596035501,-0.25475120826518965
70,0.16040963164051292,0.16516953953224892,0.11226719384039122,0.40228210730759895,0.25127458120903134,-0.17419276523428018,0.6438455935906773,-0.16746243694532115,-0.012806506433600373,-0.08958485069191552,-0.015908854437623583,0.04809551047124867,0.04302157862416635,0.03861642657466883,-0.03172291009144614,0.27396414987456547,0.3450100166942638,-0.05443089022094614,0.2820055172671982,0.2329614571412376
